,continent,location,date,total_vaccinations,people_partially_vaccinated,people_fully_vaccinated
29529,Asia,Kuwait,2022-06-21,8098448.0,3431562.0,3319074.0
29530,Asia,Kuwait,2022-06-27,8112363.0,3432854.0,3320935.0
29531,Asia,Kuwait,2022-06-30,8120613.0,3433696.0,3322065.0
29532,Asia,Kuwait,2022-07-10,8141439.0,3435840.0,3324867.0
29533,Asia,Kuwait,2022-07-19,8164098.0,3438215.0,3328032.0
29534,Asia,Kuwait,2022-07-27,8173067.0,3439433.0,3329555.0
29535,Asia,Kuwait,2022-08-02,8179003.0,3440132.0,3330480.0
29536,Asia,Kuwait,2022-08-09,8188392.0,3441269.0,3331844.0
29537,Asia,Kuwait,2022-08-22,8193294.0,3441784.0,3332703.0
29538,Asia,Kuwait,2022-08-30,8201395.0,3442938.0,3334424.0
29539,Asia,Kuwait,2022-09-04,8203261.0,3443212.0,3334827.0
29540,Asia,Kuwait,2022-09-11,8206793.0,3443742.0,3335554.0
29541,Asia,Kuwait,2022-09-18,8209255.0,3444145.0,3336088.0
29542,Asia,Kuwait,2022-09-26,8213542.0,3444927.0,3337033.0
29543,Asia,Kuwait,2022-09-28,8214656.0,3445141.0,3337299.0
29544,Asia,Kuwait,2022-10-04,8216506.0,3445426.0,3337702.0
29545,Asia,Kuwait,2022-10-11,8219531.0,3446004.0,3338272.0
29546,Asia,Kuwait,2022-10-16,8223203.0,3446920.0,3338781.0
29547,Asia,Kuwait,2022-10-23,8227208.0,3447845.0,3339301.0
29548,Asia,Kuwait,2022-11-01,8234633.0,3449660.0,3340106.0
29549,Asia,Kuwait,2022-11-02,8235679.0,3449971.0,3340204.0
29550,Asia,Kuwait,2022-11-08,8240035.0,3450995.0,3340860.0
29551,Asia,Kuwait,2022-11-15,8245449.0,3452387.0,3341295.0
29552,Asia,Kuwait,2022-11-20,8248248.0,3453073.0,3341726.0
29553,Asia,Kuwait,2022-11-28,8250357.0,3453545.0,3342147.0
29554,Asia,Kuwait,2022-12-05,8252463.0,3453960.0,3342557.0
29555,Asia,Kuwait,2022-12-11,8253973.0,3454275.0,3342877.0
29556,Asia,Kuwait,2022-12-12,8254305.0,3454344.0,3342954.0
29557,Asia,Kuwait,2022-12-22,8255386.0,3454823.0,3343442.0
29558,Asia,Kuwait,2023-01-06,8256563.0,3455425.0,3343911.0
29559,Asia,Kuwait,2023-01-09,8256588.0,3455437.0,3343924.0
29560,Asia,Kuwait,2023-01-22,8257593.0,3455871.0,3344375.0
29561,Asia,Kuwait,2023-01-29,8258076.0,3456075.0,3344576.0
29562,Asia,Kuwait,2023-02-13,8258460.0,3456247.0,3344750.0
29563,Asia,Kuwait,2023-02-14,8258569.0,3456298.0,3344805.0
29564,Asia,Kuwait,2023-02-19,8258614.0,3456328.0,3344818.0
29565,Asia,Kuwait,2023-02-21,8258651.0,3456345.0,3344837.0
29566,Asia,Kuwait,2023-02-26,8258689.0,3456358.0,3344861.0
29567,Asia,Kuwait,2023-02-28,8258789.0,3456391.0,3344924.0
29568,Asia,Kuwait,2023-03-05,8258884.0,3456423.0,3344983.0
29569,Asia,Kuwait,2023-03-07,8258948.0,3456454.0,3345016.0
29570,Asia,Kuwait,2023-03-12,8259024.0,3456481.0,3345064.0
29571,Asia,Kuwait,2023-03-14,8259065.0,3456497.0,3345089.0
29572,Asia,Kuwait,2023-03-19,8259149.0,3456530.0,3345134.0
29573,Asia,Kuwait,2023-03-21,8259228.0,3456560.0,3345178.0
29574,Asia,Kuwait,2023-03-26,8259275.0,3456579.0,3345205.0
29575,Asia,Kuwait,2023-03-28,8259320.0,3456597.0,3345232.0
29576,Asia,Kuwait,2023-04-02,8259373.0,3456620.0,3345262.0
29577,Asia,Kuwait,2023-04-09,8259575.0,3456716.0,3345363.0
29578,Asia,Kuwait,2023-04-16,8259742.0,3456794.0,3345440.0
29579,Asia,Kuwait,2023-04-24,8259811.0,3456825.0,3345476.0
29580,Asia,Kuwait,2023-04-25,8259850.0,3456834.0,3345503.0
29581,Asia,Kuwait,2023-04-30,8259894.0,3456856.0,3345524.0
29582,Asia,Kuwait,2023-05-03,8259935.0,3456874.0,3345546.0
29583,Asia,Kuwait,2023-05-07,8259985.0,3456895.0,3345574.0
29584,Asia,Kuwait,2023-05-09,8260050.0,3456926.0,3345608.0
29585,Asia,Kuwait,2023-05-14,8260099.0,3456952.0,3345629.0
29586,Asia,Kuwait,2023-05-21,8260247.0,3457022.0,3345706.0
29587,Asia,Kuwait,2023-05-29,8260362.0,3457067.0,3345772.0
29588,Asia,Kuwait,2023-05-30,8260414.0,3457089.0,3345802.0
29589,Asia,Kuwait,2023-06-04,8260427.0,3457096.0,3345808.0
29590,Asia,Kuwait,2023-06-06,8260442.0,3457104.0,3345815.0
29591,Asia,Kuwait,2023-06-11,8260478.0,3457121.0,3345834.0
29592,Asia,Kuwait,2023-06-13,8260485.0,3457124.0,3345838.0
29593,Asia,Kuwait,2023-06-18,8260540.0,3457150.0,3345866.0
29594,Asia,Kuwait,2023-06-27,8260583.0,3457171.0,3345888.0
29595,Asia,Kuwait,2023-07-04,8260637.0,3457197.0,3345916.0
29596,Asia,Kyrgyzstan,2021-04-28,27858.0,27000.0,858.0
29597,Asia,Kyrgyzstan,2021-05-11,43127.0,37117.0,6010.0
29598,Asia,Kyrgyzstan,2021-06-09,135578.0,88178.0,47400.0
29599,Asia,Kyrgyzstan,2021-06-23,173700.0,99900.0,73800.0
29600,Asia,Kyrgyzstan,2021-07-27,505634.0,392788.0,112517.0
29601,Asia,Kyrgyzstan,2021-07-28,518118.0,403640.0,114178.0
29602,Asia,Kyrgyzstan,2021-07-29,539247.0,423415.0,115566.0
29603,Asia,Kyrgyzstan,2021-07-30,562528.0,445911.0,116380.0
29604,Asia,Kyrgyzstan,2021-07-31,570564.0,453881.0,116456.0
29605,Asia,Kyrgyzstan,2021-08-01,579490.0,461947.0,117311.0
29606,Asia,Kyrgyzstan,2021-08-02,600458.0,479994.0,120236.0
29607,Asia,Kyrgyzstan,2021-08-03,634930.0,502789.0,131906.0
29608,Asia,Kyrgyzstan,2021-08-04,645650.0,507740.0,137643.0
29609,Asia,Kyrgyzstan,2021-08-05,671769.0,521785.0,149564.0
29610,Asia,Kyrgyzstan,2021-08-06,696306.0,532904.0,162962.0
29611,Asia,Kyrgyzstan,2021-08-07,709938.0,538640.0,170813.0
29612,Asia,Kyrgyzstan,2021-08-08,721892.0,542209.0,179070.0
29613,Asia,Kyrgyzstan,2021-08-09,748710.0,552283.0,195593.0
29614,Asia,Kyrgyzstan,2021-08-10,776958.0,561878.0,214559.0
29615,Asia,Kyrgyzstan,2021-08-11,805952.0,571497.0,233841.0
29616,Asia,Kyrgyzstan,2021-08-12,819659.0,575817.0,243177.0
29617,Asia,Kyrgyzstan,2021-08-13,841077.0,583200.0,257126.0
29618,Asia,Kyrgyzstan,2021-08-14,848085.0,585938.0,261380.0
29619,Asia,Kyrgyzstan,2021-08-15,865447.0,592126.0,272424.0
29620,Asia,Kyrgyzstan,2021-08-16,887729.0,600784.0,285926.0
29621,Asia,Kyrgyzstan,2021-08-17,911632.0,610622.0,299834.0
29622,Asia,Kyrgyzstan,2021-08-18,932744.0,618384.0,312948.0
29623,Asia,Kyrgyzstan,2021-08-19,963766.0,627819.0,334370.0
29624,Asia,Kyrgyzstan,2021-08-20,981836.0,633235.0,346902.0
29625,Asia,Kyrgyzstan,2021-08-21,989905.0,635267.0,352916.0
29626,Asia,Kyrgyzstan,2021-08-22,1000277.0,638014.0,360447.0
29627,Asia,Kyrgyzstan,2021-08-23,1022084.0,644276.0,375905.0
29628,Asia,Kyrgyzstan,2021-08-25,1064235.0,658752.0,403364.0
29629,Asia,Kyrgyzstan,2021-08-26,1089812.0,668691.0,418848.0
29630,Asia,Kyrgyzstan,2021-08-27,1106146.0,674622.0,429172.0
29631,Asia,Kyrgyzstan,2021-08-28,1110423.0,676156.0,431907.0
29632,Asia,Kyrgyzstan,2021-08-29,1124350.0,680409.0,441427.0
29633,Asia,Kyrgyzstan,2021-08-30,1125963.0,680926.0,442499.0
29634,Asia,Kyrgyzstan,2021-08-31,1141442.0,685629.0,453130.0
29635,Asia,Kyrgyzstan,2021-09-01,1154363.0,690946.0,460598.0
29636,Asia,Kyrgyzstan,2021-09-02,1169143.0,696371.0,469782.0
29637,Asia,Kyrgyzstan,2021-09-03,1176307.0,698892.0,474366.0
29638,Asia,Kyrgyzstan,2021-09-04,1180407.0,700537.0,476780.0
29639,Asia,Kyrgyzstan,2021-09-05,1188137.0,703407.0,481593.0
29640,Asia,Kyrgyzstan,2021-09-06,1204086.0,710470.0,490322.0
29641,Asia,Kyrgyzstan,2021-09-07,1211784.0,714055.0,494364.0
29642,Asia,Kyrgyzstan,2021-09-09,1249067.0,731217.0,514203.0
29643,Asia,Kyrgyzstan,2021-09-10,1255900.0,734421.0,517815.0
29644,Asia,Kyrgyzstan,2021-09-11,1257442.0,735276.0,518500.0
29645,Asia,Kyrgyzstan,2021-09-12,1270320.0,740586.0,525926.0
29646,Asia,Kyrgyzstan,2021-09-13,1277536.0,743257.0,530448.0
29647,Asia,Kyrgyzstan,2021-09-14,1293759.0,749242.0,540454.0
29648,Asia,Kyrgyzstan,2021-09-15,1310873.0,756207.0,550410.0
29649,Asia,Kyrgyzstan,2021-09-16,1315525.0,757736.0,553491.0
29650,Asia,Kyrgyzstan,2021-09-17,1327177.0,762691.0,560146.0
29651,Asia,Kyrgyzstan,2021-09-18,1331001.0,764781.0,561853.0
29652,Asia,Kyrgyzstan,2021-09-19,1338921.0,768526.0,565989.0
29653,Asia,Kyrgyzstan,2021-09-20,1350457.0,774616.0,571416.0
29654,Asia,Kyrgyzstan,2021-09-21,1361717.0,780874.0,576364.0
29655,Asia,Kyrgyzstan,2021-09-22,1375815.0,788761.0,582500.0
29656,Asia,Kyrgyzstan,2021-09-23,1392427.0,798451.0,589382.0
29657,Asia,Kyrgyzstan,2021-09-24,1398986.0,801883.0,592459.0
29658,Asia,Kyrgyzstan,2021-09-25,1401008.0,803094.0,593266.0
29659,Asia,Kyrgyzstan,2021-09-26,1411946.0,808701.0,598510.0
29660,Asia,Kyrgyzstan,2021-09-27,1422970.0,813844.0,604331.0
29661,Asia,Kyrgyzstan,2021-09-28,1436823.0,820666.0,611281.0
29662,Asia,Kyrgyzstan,2021-09-29,1448417.0,826560.0,616944.0
29663,Asia,Kyrgyzstan,2021-09-30,1459330.0,832011.0,622326.0
29664,Asia,Kyrgyzstan,2021-10-01,1466222.0,835334.0,625868.0
29665,Asia,Kyrgyzstan,2021-10-02,1468307.0,836331.0,626952.0
29666,Asia,Kyrgyzstan,2021-10-03,1471891.0,837915.0,633059.0
29667,Asia,Kyrgyzstan,2021-10-04,1481916.0,843173.0,637740.0
29668,Asia,Kyrgyzstan,2021-10-05,1492885.0,849204.0,642588.0
29669,Asia,Kyrgyzstan,2021-10-06,1502331.0,854601.0,646554.0
29670,Asia,Kyrgyzstan,2021-10-07,1513833.0,861385.0,651176.0
29671,Asia,Kyrgyzstan,2021-10-08,1524280.0,867988.0,654983.0
29672,Asia,Kyrgyzstan,2021-10-09,1527504.0,870147.0,656041.0
29673,Asia,Kyrgyzstan,2021-10-10,1534397.0,873990.0,659063.0
29674,Asia,Kyrgyzstan,2021-10-11,1545233.0,880003.0,663856.0
29675,Asia,Kyrgyzstan,2021-10-12,1556599.0,886280.0,668881.0
29676,Asia,Kyrgyzstan,2021-10-13,1565476.0,890868.0,673105.0
29677,Asia,Kyrgyzstan,2021-10-14,1578215.0,897838.0,678770.0
29678,Asia,Kyrgyzstan,2021-10-15,1589664.0,904187.0,683762.0
29679,Asia,Kyrgyzstan,2021-10-16,1592816.0,906083.0,685013.0
29680,Asia,Kyrgyzstan,2021-10-17,1597895.0,908652.0,687496.0
29681,Asia,Kyrgyzstan,2021-10-18,1612242.0,916055.0,694374.0
29682,Asia,Kyrgyzstan,2021-10-19,1630706.0,926704.0,702130.0
29683,Asia,Kyrgyzstan,2021-10-20,1637317.0,930260.0,705161.0
29684,Asia,Kyrgyzstan,2021-10-21,1648169.0,936539.0,709695.0
29685,Asia,Kyrgyzstan,2021-10-22,1656272.0,941483.0,712861.0
29686,Asia,Kyrgyzstan,2021-10-23,1661058.0,944443.0,714684.0
29687,Asia,Kyrgyzstan,2021-10-24,1667139.0,947865.0,717333.0
29688,Asia,Kyrgyzstan,2021-10-25,1677709.0,953834.0,721857.0
29689,Asia,Kyrgyzstan,2021-10-26,1689000.0,959578.0,727325.0
29690,Asia,Kyrgyzstan,2021-10-27,1701405.0,965983.0,733235.0
29691,Asia,Kyrgyzstan,2021-10-28,1715814.0,971686.0,741708.0
29692,Asia,Kyrgyzstan,2021-10-29,1726706.0,976951.0,747206.0
29693,Asia,Kyrgyzstan,2021-10-30,1728970.0,978171.0,748241.0
29694,Asia,Kyrgyzstan,2021-10-31,1741064.0,983749.0,754624.0
29695,Asia,Kyrgyzstan,2021-11-01,1748032.0,987156.0,758105.0
29696,Asia,Kyrgyzstan,2021-11-02,1763182.0,994230.0,766044.0
29697,Asia,Kyrgyzstan,2021-11-03,1773825.0,999583.0,771259.0
29698,Asia,Kyrgyzstan,2021-11-04,1783376.0,1004619.0,775733.0
29699,Asia,Kyrgyzstan,2021-11-05,1796721.0,1011314.0,782306.0
29700,Asia,Kyrgyzstan,2021-11-06,1799656.0,1013023.0,783529.0
29701,Asia,Kyrgyzstan,2021-11-07,1802325.0,1014402.0,784804.0
29702,Asia,Kyrgyzstan,2021-11-08,1805684.0,1016027.0,786516.0
29703,Asia,Kyrgyzstan,2021-11-09,1814268.0,1019349.0,791656.0
29704,Asia,Kyrgyzstan,2021-11-10,1824110.0,1023628.0,797145.0
29705,Asia,Kyrgyzstan,2021-11-11,1843471.0,1032510.0,807353.0
29706,Asia,Kyrgyzstan,2021-11-12,1854174.0,1037598.0,812885.0
29707,Asia,Kyrgyzstan,2021-11-13,1855319.0,1038142.0,813479.0
29708,Asia,Kyrgyzstan,2021-11-14,1863966.0,1042048.0,818092.0
29709,Asia,Kyrgyzstan,2021-11-15,1875978.0,1047579.0,824488.0
29710,Asia,Kyrgyzstan,2021-11-16,1888577.0,1053547.0,830996.0
29711,Asia,Kyrgyzstan,2021-11-17,1900478.0,1059306.0,837060.0
29712,Asia,Kyrgyzstan,2021-11-18,1907574.0,1063125.0,840277.0
29713,Asia,Kyrgyzstan,2021-11-19,1920885.0,1070060.0,846540.0
29714,Asia,Kyrgyzstan,2021-11-20,1922780.0,1071066.0,847420.0
29715,Asia,Kyrgyzstan,2021-11-21,1934226.0,1076385.0,853367.0
29716,Asia,Kyrgyzstan,2021-11-22,1945695.0,1081645.0,859539.0
29717,Asia,Kyrgyzstan,2021-11-23,1958801.0,1088090.0,866084.0
29718,Asia,Kyrgyzstan,2021-11-24,1966408.0,1091411.0,870255.0
29719,Asia,Kyrgyzstan,2021-11-25,1981920.0,1098795.0,878229.0
29720,Asia,Kyrgyzstan,2021-11-26,1986976.0,1101015.0,880993.0
29721,Asia,Kyrgyzstan,2021-11-27,1991733.0,1103737.0,883003.0
29722,Asia,Kyrgyzstan,2021-11-29,2011747.0,1114927.0,891186.0
29723,Asia,Kyrgyzstan,2021-11-30,2021768.0,1120234.0,895200.0
29724,Asia,Kyrgyzstan,2021-12-01,2033611.0,1126276.0,900435.0
29725,Asia,Kyrgyzstan,2021-12-02,2043745.0,1131231.0,904839.0
29726,Asia,Kyrgyzstan,2021-12-03,2051501.0,1135054.0,908079.0
29727,Asia,Kyrgyzstan,2021-12-05,2056269.0,1137694.0,914026.0
29728,Asia,Kyrgyzstan,2021-12-06,2066076.0,1142019.0,918900.0
29729,Asia,Kyrgyzstan,2021-12-07,2074950.0,1146191.0,922951.0
29730,Asia,Kyrgyzstan,2021-12-08,2086909.0,1152114.0,928399.0
29731,Asia,Kyrgyzstan,2021-12-09,2092761.0,1154666.0,931230.0
29732,Asia,Kyrgyzstan,2021-12-10,2103942.0,1160051.0,936109.0
29733,Asia,Kyrgyzstan,2021-12-11,2105537.0,1160863.0,936814.0
29734,Asia,Kyrgyzstan,2021-12-12,2112639.0,1163928.0,940341.0
29735,Asia,Kyrgyzstan,2021-12-13,2125262.0,1169585.0,946238.0
29736,Asia,Kyrgyzstan,2021-12-14,2135383.0,1174065.0,950978.0
29737,Asia,Kyrgyzstan,2021-12-21,2188881.0,1198050.0,975430.0
29738,Asia,Kyrgyzstan,2021-12-22,2198133.0,1202727.0,978829.0
29739,Asia,Kyrgyzstan,2021-12-23,2208037.0,1207893.0,981965.0
29740,Asia,Kyrgyzstan,2021-12-24,2219261.0,1213669.0,986156.0
29741,Asia,Kyrgyzstan,2021-12-25,2219604.0,1213832.0,986320.0
29742,Asia,Kyrgyzstan,2021-12-26,2224305.0,1216105.0,988024.0
29743,Asia,Kyrgyzstan,2021-12-27,2233245.0,1220792.0,990973.0
29744,Asia,Kyrgyzstan,2022-02-01,2510003.0,1340302.0,1092996.0
29745,Asia,Kyrgyzstan,2022-02-02,2517938.0,1344180.0,1094900.0
29746,Asia,Kyrgyzstan,2022-02-03,2526701.0,1348404.0,1097327.0
29747,Asia,Kyrgyzstan,2022-02-04,2534217.0,1352274.0,1099259.0
29748,Asia,Kyrgyzstan,2022-02-05,2535766.0,1353247.0,1099568.0
29749,Asia,Kyrgyzstan,2022-02-06,2538415.0,1354415.0,1100398.0
29750,Asia,Kyrgyzstan,2022-02-07,2549921.0,1359829.0,1103548.0
29751,Asia,Kyrgyzstan,2022-02-08,2561129.0,1364417.0,1106701.0
29752,Asia,Kyrgyzstan,2022-02-09,2569548.0,1367605.0,1109335.0
29753,Asia,Kyrgyzstan,2022-02-10,2581094.0,1371631.0,1114224.0
29754,Asia,Kyrgyzstan,2022-02-11,2591539.0,1375800.0,1118293.0
29755,Asia,Kyrgyzstan,2022-02-12,2595198.0,1377821.0,1119529.0
29756,Asia,Kyrgyzstan,2022-02-13,2599981.0,1380159.0,1120886.0
29757,Asia,Kyrgyzstan,2022-02-14,2611782.0,1385613.0,1123752.0
29758,Asia,Kyrgyzstan,2022-02-15,2620518.0,1389771.0,1125909.0
29759,Asia,Kyrgyzstan,2022-02-16,2634736.0,1396564.0,1129620.0
29760,Asia,Kyrgyzstan,2022-02-17,2650018.0,1404051.0,1133543.0
29761,Asia,Kyrgyzstan,2022-02-18,2664333.0,1411745.0,1137523.0
29762,Asia,Kyrgyzstan,2022-02-19,2666620.0,1412915.0,1138110.0
29763,Asia,Kyrgyzstan,2022-02-20,2673204.0,1415936.0,1139983.0
29764,Asia,Kyrgyzstan,2022-02-21,2684291.0,1421219.0,1143099.0
29765,Asia,Kyrgyzstan,2022-02-22,2688868.0,1423518.0,1144479.0
29766,Asia,Kyrgyzstan,2022-02-23,2694912.0,1425771.0,1147414.0
29767,Asia,Kyrgyzstan,2022-02-24,2706546.0,1430022.0,1151975.0
29768,Asia,Kyrgyzstan,2022-02-25,2717852.0,1434716.0,1155558.0
29769,Asia,Kyrgyzstan,2022-02-26,2720426.0,1436179.0,1156106.0
29770,Asia,Kyrgyzstan,2022-02-27,2726917.0,1438348.0,1158791.0
29771,Asia,Kyrgyzstan,2022-02-28,2739073.0,1441985.0,1163693.0
29772,Asia,Kyrgyzstan,2022-03-01,2748966.0,1445480.0,1167948.0
29773,Asia,Kyrgyzstan,2022-03-02,2760380.0,1449054.0,1173355.0
29774,Asia,Kyrgyzstan,2022-03-03,2770686.0,1452027.0,1178526.0
29775,Asia,Kyrgyzstan,2022-03-04,2776156.0,1453749.0,1180873.0
29776,Asia,Kyrgyzstan,2022-03-05,2776676.0,1453980.0,1181058.0
29777,Asia,Kyrgyzstan,2022-03-06,2781699.0,1455528.0,1183332.0
29778,Asia,Kyrgyzstan,2022-03-07,2782907.0,1456004.0,1183841.0
29779,Asia,Kyrgyzstan,2022-03-08,2789332.0,1457528.0,1187266.0
29780,Asia,Kyrgyzstan,2022-03-09,2796955.0,1459527.0,1191150.0
29781,Asia,Kyrgyzstan,2022-03-10,2808248.0,1462837.0,1196561.0
29782,Asia,Kyrgyzstan,2022-03-11,2812776.0,1464215.0,1198793.0
29783,Asia,Kyrgyzstan,2022-03-12,2813620.0,1464629.0,1199109.0
29784,Asia,Kyrgyzstan,2022-03-14,2826586.0,1468402.0,1205204.0
29785,Asia,Kyrgyzstan,2022-03-15,2835097.0,1470870.0,1208307.0
29786,Asia,Kyrgyzstan,2022-03-16,2840706.0,1472497.0,1210657.0
29787,Asia,Kyrgyzstan,2022-03-17,2848474.0,1474430.0,1214385.0
29788,Asia,Kyrgyzstan,2022-03-18,2854706.0,1475857.0,1217314.0
29789,Asia,Kyrgyzstan,2022-03-19,2855677.0,1476131.0,1217722.0
29790,Asia,Kyrgyzstan,2022-03-20,2856035.0,1476272.0,1217875.0
29791,Asia,Kyrgyzstan,2022-03-21,2861172.0,1477546.0,1220372.0
29792,Asia,Kyrgyzstan,2022-03-22,2868392.0,1479227.0,1224350.0
29793,Asia,Kyrgyzstan,2022-03-23,2876802.0,1481102.0,1228644.0
29794,Asia,Kyrgyzstan,2022-03-24,2881701.0,1482289.0,1230436.0
29795,Asia,Kyrgyzstan,2022-03-25,2886409.0,1483720.0,1232041.0
29796,Asia,Kyrgyzstan,2022-03-26,2886982.0,1483917.0,1232369.0
29797,Asia,Kyrgyzstan,2022-03-27,2891494.0,1485262.0,1233864.0
29798,Asia,Kyrgyzstan,2022-03-28,2894397.0,1486106.0,1234771.0
29799,Asia,Kyrgyzstan,2022-03-29,2902889.0,1488749.0,1237551.0
29800,Asia,Kyrgyzstan,2022-03-30,2910587.0,1491383.0,1239745.0
29801,Asia,Kyrgyzstan,2022-03-31,2914115.0,1492513.0,1240931.0
29802,Asia,Kyrgyzstan,2022-04-03,2922653.0,1495421.0,1243958.0
29803,Asia,Kyrgyzstan,2022-04-04,2926524.0,1496782.0,1245413.0
29804,Asia,Kyrgyzstan,2022-04-05,2933654.0,1499121.0,1248104.0
29805,Asia,Kyrgyzstan,2022-04-06,2933790.0,1499204.0,1248194.0
29806,Asia,Kyrgyzstan,2022-04-07,2936619.0,1500249.0,1249120.0
29807,Asia,Kyrgyzstan,2022-04-08,2940982.0,1501776.0,1250781.0
29808,Asia,Kyrgyzstan,2022-04-09,2941587.0,1502051.0,1251007.0
29809,Asia,Kyrgyzstan,2022-04-10,2944995.0,1503372.0,1251999.0
29810,Asia,Kyrgyzstan,2022-04-11,2952662.0,1506193.0,1254382.0
29811,Asia,Kyrgyzstan,2022-04-12,2955942.0,1507363.0,1255531.0
29812,Asia,Kyrgyzstan,2022-04-13,2963264.0,1509843.0,1257991.0
29813,Asia,Kyrgyzstan,2022-04-14,2966828.0,1511278.0,1258899.0
29814,Asia,Kyrgyzstan,2022-04-17,2973572.0,1513796.0,1260911.0
29815,Asia,Kyrgyzstan,2022-04-18,2979480.0,1515986.0,1262653.0
29816,Asia,Kyrgyzstan,2022-04-19,2981295.0,1516672.0,1263289.0
29817,Asia,Kyrgyzstan,2022-04-20,2985372.0,1518139.0,1264476.0
29818,Asia,Kyrgyzstan,2022-04-21,2989438.0,1519475.0,1265690.0
29819,Asia,Kyrgyzstan,2022-04-23,2994491.0,1521219.0,1267325.0
29820,Asia,Kyrgyzstan,2022-04-24,2996517.0,1522042.0,1267934.0
29821,Asia,Kyrgyzstan,2022-04-25,3001180.0,1523637.0,1269568.0
29822,Asia,Kyrgyzstan,2022-04-26,3005488.0,1525211.0,1270712.0
29823,Asia,Kyrgyzstan,2022-04-27,3009791.0,1526650.0,1271895.0
29824,Asia,Kyrgyzstan,2022-04-28,3015110.0,1528580.0,1273395.0
29825,Asia,Kyrgyzstan,2022-04-29,3018272.0,1529779.0,1274171.0
29826,Asia,Kyrgyzstan,2022-04-30,3019327.0,1530218.0,1274499.0
29827,Asia,Kyrgyzstan,2022-05-01,3019530.0,1530295.0,1274575.0
29828,Asia,Kyrgyzstan,2022-05-02,3020014.0,1530449.0,1274812.0
29829,Asia,Kyrgyzstan,2022-05-03,3022606.0,1531208.0,1275902.0
29830,Asia,Kyrgyzstan,2022-05-04,3024897.0,1531899.0,1276835.0
29831,Asia,Kyrgyzstan,2022-05-05,3027385.0,1532588.0,1277818.0
29832,Asia,Kyrgyzstan,2022-05-06,3031713.0,1533741.0,1279369.0
29833,Asia,Kyrgyzstan,2022-05-07,3032383.0,1534006.0,1279580.0
29834,Asia,Kyrgyzstan,2022-05-08,3032671.0,1534086.0,1279680.0
29835,Asia,Kyrgyzstan,2022-05-09,3035073.0,1534708.0,1280622.0
29836,Asia,Kyrgyzstan,2022-05-10,3039644.0,1536051.0,1282349.0
29837,Asia,Kyrgyzstan,2022-05-11,3043701.0,1537430.0,1283937.0
29838,Asia,Kyrgyzstan,2022-05-14,3048412.0,1538980.0,1285693.0
29839,Asia,Kyrgyzstan,2022-05-15,3051821.0,1540088.0,1286750.0
29840,Asia,Kyrgyzstan,2022-05-16,3059238.0,1542401.0,1289350.0
29841,Asia,Kyrgyzstan,2022-05-17,3061513.0,1543121.0,1290092.0
29842,Asia,Kyrgyzstan,2022-05-18,3066212.0,1544504.0,1291728.0
29843,Asia,Kyrgyzstan,2022-05-19,3070384.0,1545805.0,1293036.0
29844,Asia,Kyrgyzstan,2022-05-20,3074891.0,1547085.0,1294351.0
29845,Asia,Kyrgyzstan,2022-05-21,3075609.0,1547364.0,1294545.0
29846,Asia,Kyrgyzstan,2022-05-22,3077472.0,1547935.0,1295112.0
29847,Asia,Kyrgyzstan,2022-05-23,3081427.0,1549211.0,1296189.0
29848,Asia,Kyrgyzstan,2022-05-24,3085684.0,1550449.0,1297480.0
29849,Asia,Kyrgyzstan,2022-05-25,3089193.0,1551602.0,1298385.0
29850,Asia,Kyrgyzstan,2022-05-26,3092558.0,1552776.0,1299468.0
29851,Asia,Kyrgyzstan,2022-05-27,3095441.0,1553802.0,1300522.0
29852,Asia,Kyrgyzstan,2022-05-28,3096079.0,1554018.0,1300732.0
29853,Asia,Kyrgyzstan,2022-05-29,3097640.0,1554585.0,1301185.0
29854,Asia,Kyrgyzstan,2022-05-30,3100883.0,1555910.0,1302147.0
29855,Asia,Kyrgyzstan,2022-05-31,3103935.0,1557161.0,1303146.0
29856,Asia,Kyrgyzstan,2022-06-01,3106644.0,1558080.0,1304095.0
29857,Asia,Kyrgyzstan,2022-06-02,3109372.0,1559206.0,1304971.0
29858,Asia,Kyrgyzstan,2022-06-03,3111974.0,1560278.0,1305740.0
29859,Asia,Kyrgyzstan,2022-06-04,3112460.0,1560444.0,1305916.0
29860,Asia,Kyrgyzstan,2022-06-05,3114138.0,1560998.0,1306478.0
29861,Asia,Kyrgyzstan,2022-06-06,3117313.0,1562170.0,1307537.0
29862,Asia,Kyrgyzstan,2022-06-07,3120190.0,1563050.0,1308585.0
29863,Asia,Kyrgyzstan,2022-06-08,3121945.0,1563564.0,1309171.0
29864,Asia,Kyrgyzstan,2022-06-09,3124241.0,1564206.0,1310261.0
29865,Asia,Kyrgyzstan,2022-06-10,3126106.0,1564692.0,1311205.0
29866,Asia,Kyrgyzstan,2022-06-11,3126369.0,1564749.0,1311309.0
29867,Asia,Kyrgyzstan,2022-06-12,3127406.0,1564944.0,1311608.0
29868,Asia,Kyrgyzstan,2022-06-13,3129610.0,1565493.0,1312413.0
29869,Asia,Kyrgyzstan,2022-06-14,3131514.0,1566052.0,1313083.0
29870,Asia,Kyrgyzstan,2022-06-15,3133238.0,1566673.0,1313859.0
29871,Asia,Kyrgyzstan,2022-06-16,3135327.0,1567377.0,1314653.0
29872,Asia,Kyrgyzstan,2022-06-17,3137342.0,1568053.0,1315286.0
29873,Asia,Kyrgyzstan,2022-06-18,3137556.0,1568100.0,1315410.0
